sn,material,shape,coat_functional_group,synthesis_method,surface_charge,size_in_medium_nm,zeta_in_medium_mv,no_of_cells_cells_well,human_animal,cell_source,cell_tissue,cell_morphology,cell_age,time_hr,concentration,test,test_indicator,viability_%,doi,article_list,core_nm,hydrodynamic_nm,potential_mv,cell_type,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
5556,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,5,,NR,neutral red,84.2328,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5557,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,6,,NR,neutral red,93.1217,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5558,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,7,,NR,neutral red,92.27513,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5559,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,8,,NR,neutral red,113.0159,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5560,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,9,,NR,neutral red,98.20106,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5561,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,10,,NR,neutral red,96.93121,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5562,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,11,,NR,neutral red,79.15344,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5563,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,12,,NR,neutral red,74.07407,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5564,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,109.6296,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5565,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,103.7037,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5566,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,93.1217,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5567,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,68.14815,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5568,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,30.05291,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5569,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,22.85714,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5570,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,17.77778,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5571,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,18.62434,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5572,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,21.16402,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5573,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,NR,neutral red,25.82011,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5574,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,105.3968,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5575,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,109.2064,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5576,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,95.2381,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5577,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,104.5503,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5578,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,93.54498,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5579,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,85.07937,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5580,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,11.85185,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5581,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,13.12169,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5582,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,3.386243,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5583,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,3,,MTT,tetrazolium salt,0.0,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5584,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,106.6667,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5585,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,88.04233,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5586,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,95.2381,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5587,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,83.80953,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5588,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,46.98413,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5589,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,31.74603,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5590,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,10.15873,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5591,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,10.15873,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5592,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,5.925926,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5593,Cu2O,,,,,,,,H,Human,Blood,Macrophage,A,24,,MTT,tetrazolium salt,5.68e-14,10.1186/1743-8977-6-14,156,,88.5,,PMA activated THP-1,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Comparative toxicity of 24 manufactured nanoparticles in human alveolar epithelial and macrophage cell lines,True,TRUE,gold,156_lanone2009.pdf,1,data/pdfs/pdf_cytotox/156_lanone2009.pdf,True
5782,SiO2,,,,,,,,H,Human,Colon,Epithelial,A,24,,Live/Dead,Sytox Red,100.0,10.1021/tx400231u,133,,96.0,-11.0,Caco-2,Chemical Research in Toxicology,American Chemical Society (ACS),2013,Minimal Intestinal Epithelial Cell Toxicity in Response to Short- and Long-Term Food-Relevant Inorganic Nanoparticle Exposure,False,TRUE,green,133_mccracken2013.pdf,1,data/pdfs/pdf_cytotox/133_mccracken2013.pdf,True
5783,SiO2,,,,,,,,H,Human,Colon,Epithelial,A,24,,Live/Dead,Annexin V,100.0,10.1021/tx400231u,133,,96.0,-11.0,Caco-2,Chemical Research in Toxicology,American Chemical Society (ACS),2013,Minimal Intestinal Epithelial Cell Toxicity in Response to Short- and Long-Term Food-Relevant Inorganic Nanoparticle Exposure,False,TRUE,green,133_mccracken2013.pdf,1,data/pdfs/pdf_cytotox/133_mccracken2013.pdf,True
5784,SiO2,,,,,,,,H,Human,Colon,Epithelial,A,24,,LDH,LDH activity assay kit,105.3684,10.1021/tx400231u,133,,96.0,-11.0,Caco-2,Chemical Research in Toxicology,American Chemical Society (ACS),2013,Minimal Intestinal Epithelial Cell Toxicity in Response to Short- and Long-Term Food-Relevant Inorganic Nanoparticle Exposure,False,TRUE,green,133_mccracken2013.pdf,1,data/pdfs/pdf_cytotox/133_mccracken2013.pdf,True
5785,SiO2,,,,,,,,H,Human,Colon,Epithelial,A,24,,MTT,LDH activity assay kit,106.9953,10.1021/tx400231u,133,,96.0,-11.0,Caco-2,Chemical Research in Toxicology,American Chemical Society (ACS),2013,Minimal Intestinal Epithelial Cell Toxicity in Response to Short- and Long-Term Food-Relevant Inorganic Nanoparticle Exposure,False,TRUE,green,133_mccracken2013.pdf,1,data/pdfs/pdf_cytotox/133_mccracken2013.pdf,True
5786,SiO2,,Digestive enzymes,,,,,,H,Human,Colon,Epithelial,A,24,,Live/Dead,Sytox Red,100.5043,10.1021/tx400231u,133,,96.0,-11.0,Caco-2,Chemical Research in Toxicology,American Chemical Society (ACS),2013,Minimal Intestinal Epithelial Cell Toxicity in Response to Short- and Long-Term Food-Relevant Inorganic Nanoparticle Exposure,False,TRUE,green,133_mccracken2013.pdf,1,data/pdfs/pdf_cytotox/133_mccracken2013.pdf,True
5787,SiO2,,Digestive enzymes,,,,,,H,Human,Colon,Epithelial,A,24,,Live/Dead,Annexin V,100.0,10.1021/tx400231u,133,,96.0,-11.0,Caco-2,Chemical Research in Toxicology,American Chemical Society (ACS),2013,Minimal Intestinal Epithelial Cell Toxicity in Response to Short- and Long-Term Food-Relevant Inorganic Nanoparticle Exposure,False,TRUE,green,133_mccracken2013.pdf,1,data/pdfs/pdf_cytotox/133_mccracken2013.pdf,True
5788,SiO2,,Digestive enzymes,,,,,,H,Human,Colon,Epithelial,A,24,,MTT,tetrazolium salt,96.58537,10.1021/tx400231u,133,,96.0,-11.0,Caco-2,Chemical Research in Toxicology,American Chemical Society (ACS),2013,Minimal Intestinal Epithelial Cell Toxicity in Response to Short- and Long-Term Food-Relevant Inorganic Nanoparticle Exposure,False,TRUE,green,133_mccracken2013.pdf,1,data/pdfs/pdf_cytotox/133_mccracken2013.pdf,True
5941,Au,,PEG-OCH3,,,,,,A,Mouse,axillary lymph node,Endothelial,A,24,,ATPLite,luciferase,44.33333,10.3762/bjnano.6.28,139,,40.0,,SVEC4-10,Beilstein Journal of Nanotechnology,Beilstein Institut,2015,Comparative evaluation of the impact on endothelial cells induced by different nanoparticle structures and functionalization,True,TRUE,gold,139_landgraf2015.pdf,1,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,True
5942,Au,,PEG-OCH3,,,,,,A,Mouse,axillary lymph node,Endothelial,A,72,,ATPLite,luciferase,75.09091,10.3762/bjnano.6.28,139,,40.0,,SVEC4-10,Beilstein Journal of Nanotechnology,Beilstein Institut,2015,Comparative evaluation of the impact on endothelial cells induced by different nanoparticle structures and functionalization,True,TRUE,gold,139_landgraf2015.pdf,1,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,True
5943,Au,,PEG-OCH3,,,,,,A,Mouse,axillary lymph node,Endothelial,A,24,,ATPLite,luciferase,25.24242,10.3762/bjnano.6.28,139,,40.0,,SVEC4-10,Beilstein Journal of Nanotechnology,Beilstein Institut,2015,Comparative evaluation of the impact on endothelial cells induced by different nanoparticle structures and functionalization,True,TRUE,gold,139_landgraf2015.pdf,1,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,True
5944,Au,,PEG-OCH3,,,,,,A,Mouse,axillary lymph node,Endothelial,A,72,,ATPLite,luciferase,45.81818,10.3762/bjnano.6.28,139,,40.0,,SVEC4-10,Beilstein Journal of Nanotechnology,Beilstein Institut,2015,Comparative evaluation of the impact on endothelial cells induced by different nanoparticle structures and functionalization,True,TRUE,gold,139_landgraf2015.pdf,1,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,True
5945,Au,,PEG-COOH,,,,,,A,Mouse,axillary lymph node,Endothelial,A,24,,ATPLite,luciferase,27.78788,10.3762/bjnano.6.28,139,,40.0,,SVEC4-10,Beilstein Journal of Nanotechnology,Beilstein Institut,2015,Comparative evaluation of the impact on endothelial cells induced by different nanoparticle structures and functionalization,True,TRUE,gold,139_landgraf2015.pdf,1,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,True
5946,Au,,PEG-COOH,,,,,,A,Mouse,axillary lymph node,Endothelial,A,72,,ATPLite,luciferase,5.090909,10.3762/bjnano.6.28,139,,40.0,,SVEC4-10,Beilstein Journal of Nanotechnology,Beilstein Institut,2015,Comparative evaluation of the impact on endothelial cells induced by different nanoparticle structures and functionalization,True,TRUE,gold,139_landgraf2015.pdf,1,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,True
5947,Au,,PEG-COOH,,,,,,A,Mouse,axillary lymph node,Endothelial,A,24,,ATPLite,luciferase,27.78788,10.3762/bjnano.6.28,139,,40.0,,SVEC4-10,Beilstein Journal of Nanotechnology,Beilstein Institut,2015,Comparative evaluation of the impact on endothelial cells induced by different nanoparticle structures and functionalization,True,TRUE,gold,139_landgraf2015.pdf,1,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,True
5948,Au,,PEG-COOH,,,,,,A,Mouse,axillary lymph node,Endothelial,A,72,,ATPLite,luciferase,42.0,10.3762/bjnano.6.28,139,,40.0,,SVEC4-10,Beilstein Journal of Nanotechnology,Beilstein Institut,2015,Comparative evaluation of the impact on endothelial cells induced by different nanoparticle structures and functionalization,True,TRUE,gold,139_landgraf2015.pdf,1,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,True
5949,Au,,PEG-NH2,,,,,,A,Mouse,axillary lymph node,Endothelial,A,24,,ATPLite,luciferase,43.06061,10.3762/bjnano.6.28,139,,40.0,,SVEC4-10,Beilstein Journal of Nanotechnology,Beilstein Institut,2015,Comparative evaluation of the impact on endothelial cells induced by different nanoparticle structures and functionalization,True,TRUE,gold,139_landgraf2015.pdf,1,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,True
5950,Au,,PEG-NH2,,,,,,A,Mouse,axillary lymph node,Endothelial,A,72,,ATPLite,luciferase,98.0,10.3762/bjnano.6.28,139,,40.0,,SVEC4-10,Beilstein Journal of Nanotechnology,Beilstein Institut,2015,Comparative evaluation of the impact on endothelial cells induced by different nanoparticle structures and functionalization,True,TRUE,gold,139_landgraf2015.pdf,1,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,True
5951,Au,,PEG-NH2,,,,,,A,Mouse,axillary lymph node,Endothelial,A,24,,ATPLite,luciferase,23.9697,10.3762/bjnano.6.28,139,,40.0,,SVEC4-10,Beilstein Journal of Nanotechnology,Beilstein Institut,2015,Comparative evaluation of the impact on endothelial cells induced by different nanoparticle structures and functionalization,True,TRUE,gold,139_landgraf2015.pdf,1,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,True
5952,Au,,PEG-NH2,,,,,,A,Mouse,axillary lymph node,Endothelial,A,72,,ATPLite,luciferase,47.09091,10.3762/bjnano.6.28,139,,40.0,,SVEC4-10,Beilstein Journal of Nanotechnology,Beilstein Institut,2015,Comparative evaluation of the impact on endothelial cells induced by different nanoparticle structures and functionalization,True,TRUE,gold,139_landgraf2015.pdf,1,data/pdfs/pdf_cytotox/139_landgraf2015.pdf,True
5953,Au,,PVP,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,98.4,10.1186/1743-8977-6-18,161,,21.2,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Gold nanoparticles induce cytotoxicity in the alveolar type-II cell lines A549 and NCIH441,True,TRUE,gold,161_uboldi2009.pdf,1,data/pdfs/pdf_cytotox/161_uboldi2009.pdf,True
5954,Au,,PVP,,,,,,H,Human,Lung,Epithelial,A,48,,MTT,tetrazolium salt,98.66666,10.1186/1743-8977-6-18,161,,21.2,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Gold nanoparticles induce cytotoxicity in the alveolar type-II cell lines A549 and NCIH441,True,TRUE,gold,161_uboldi2009.pdf,1,data/pdfs/pdf_cytotox/161_uboldi2009.pdf,True
5955,Au,,PVP,,,,,,H,Human,Lung,Epithelial,A,72,,MTT,tetrazolium salt,100.8,10.1186/1743-8977-6-18,161,,21.2,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Gold nanoparticles induce cytotoxicity in the alveolar type-II cell lines A549 and NCIH441,True,TRUE,gold,161_uboldi2009.pdf,1,data/pdfs/pdf_cytotox/161_uboldi2009.pdf,True
5956,Au,,PVP,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,96.53333,10.1186/1743-8977-6-18,161,,21.2,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Gold nanoparticles induce cytotoxicity in the alveolar type-II cell lines A549 and NCIH441,True,TRUE,gold,161_uboldi2009.pdf,1,data/pdfs/pdf_cytotox/161_uboldi2009.pdf,True
5957,Au,,PVP,,,,,,H,Human,Lung,Epithelial,A,48,,MTT,tetrazolium salt,100.8,10.1186/1743-8977-6-18,161,,21.2,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Gold nanoparticles induce cytotoxicity in the alveolar type-II cell lines A549 and NCIH441,True,TRUE,gold,161_uboldi2009.pdf,1,data/pdfs/pdf_cytotox/161_uboldi2009.pdf,True
5958,Au,,PVP,,,,,,H,Human,Lung,Epithelial,A,72,,MTT,tetrazolium salt,97.6,10.1186/1743-8977-6-18,161,,21.2,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Gold nanoparticles induce cytotoxicity in the alveolar type-II cell lines A549 and NCIH441,True,TRUE,gold,161_uboldi2009.pdf,1,data/pdfs/pdf_cytotox/161_uboldi2009.pdf,True
5959,Au,,PVP,,,,,,H,Human,Lung,Epithelial,A,24,,MTT,tetrazolium salt,96.53333,10.1186/1743-8977-6-18,161,,21.2,,A549,Particle and Fibre Toxicology,Springer Science and Business Media LLC,2009,Gold nanoparticles induce cytotoxicity in the alveolar type-II cell lines A549 and NCIH441,True,TRUE,gold,161_uboldi2009.pdf,1,data/pdfs/pdf_cytotox/161_uboldi2009.pdf,True
